clk,re,en,rst,sig_label,current,e,spike,voltage
0,0,1,0,0,0001100100000,00001010101,1,0011100111100
1,0,1,0,0,0001100100000,00001010101,1,0011100111100
0,0,1,0,0,0001100100000,00001010110,1,0011101110100
1,0,1,0,0,0001100100000,00001010110,1,0011101110100
0,0,1,0,0,0001100100000,00001010111,1,0011100101100
1,0,1,0,0,0001100100000,00001010111,1,0011100101100
0,0,1,0,0,0001100100000,00001011000,0,1111111011110
1,0,1,0,0,0001100100000,00001011000,0,1111111011110
0,0,1,0,0,0001100100000,00001011000,0,1111111010011
1,0,1,0,0,0001100100000,00001011000,0,1111111010011
0,0,1,0,0,0001100100000,00001011000,0,1111111011111
1,0,1,0,0,0001100100000,00001011000,0,1111111011111
0,0,1,0,0,0001100100000,00001011000,0,1111111010001
1,0,1,0,0,0001100100000,00001011000,0,1111111010001
0,0,1,0,0,0001100100000,00001011000,1,0011101101010
1,0,1,0,0,0001100100000,00001011000,1,0011101101010
0,0,1,0,0,0001100100000,00001011001,1,0011100110101
1,0,1,0,0,0001100100000,00001011001,1,0011100110101
0,0,1,0,0,0001100100000,00001011010,1,0011101101110
1,0,1,0,0,0001100100000,00001011010,1,0011101101110
0,0,1,0,0,0001100100000,00001011011,1,0011100101100
1,0,1,0,0,0001100100000,00001011011,1,0011100101100
0,0,1,0,0,0001100100000,00001011100,0,1111111011101
