clk,re,en,rst,sig_label,current,e,spike,voltage
1,0,1,0,0,0001100100000,00011100100,0,1111110001100
0,0,1,0,0,0001100100000,00011100100,0,1111110010001
1,0,1,0,0,0001100100000,00011100100,0,1111110010001
0,0,1,0,0,0001100100000,00011100100,0,1111110001100
1,0,1,0,0,0001100100000,00011100100,0,1111110001100
0,0,1,0,0,0001100100000,00011100100,1,0010111111011
1,0,1,0,0,0001100100000,00011100100,1,0010111111011
0,0,1,0,0,0001100100000,00011100101,1,0010111100110
1,0,1,0,0,0001100100000,00011100101,1,0010111100110
0,0,1,0,0,0001100100000,00011100110,1,0010111111011
1,0,1,0,0,0001100100000,00011100110,1,0010111111011
0,0,1,0,0,0001100100000,00011100111,1,0010111100110
1,0,1,0,0,0001100100000,00011100111,1,0010111100110
0,0,1,0,0,0001100100000,00011101000,0,1111110010000
1,0,1,0,0,0001100100000,00011101000,0,1111110010000
0,0,1,0,0,0001100100000,00011101000,0,1111110001100
1,0,1,0,0,0001100100000,00011101000,0,1111110001100
0,0,1,0,0,0001100100000,00011101000,0,1111110010000
1,0,1,0,0,0001100100000,00011101000,0,1111110010000
0,0,1,0,0,0001100100000,00011101000,0,1111110001011
1,0,1,0,0,0001100100000,00011101000,0,1111110001011
0,0,1,0,0,0001100100000,00011101000,1,0010111110110
1,0,1,0,0,0001100100000,00011101000,1,0010111110110
0,0,1,0,0,0001100100000,00011101001,1,0010111100101
1,0,1,0,0,0001100100000,00011101001,1,0010111100101
0,0,1,0,0,0001100100000,00011101010,1,0010111110101
1,0,1,0,0,0001100100000,00011101010,1,0010111110101
0,0,1,0,0,0001100100000,00011101011,1,0010111100001
1,0,1,0,0,0001100100000,00011101011,1,0010111100001
0,0,1,0,0,0001100100000,00011101100,0,1111110010000
1,0,1,0,0,0001100100000,00011101100,0,1111110010000
0,0,1,0,0,0001100100000,00011101100,0,1111110001011
1,0,1,0,0,0001100100000,00011101100,0,1111110001011
0,0,1,0,0,0001100100000,00011101100,0,1111110010000
1,0,1,0,0,0001100100000,00011101100,0,1111110010000
0,0,1,0,0,0001100100000,00011101100,0,1111110001011
1,0,1,0,0,0001100100000,00011101100,0,1111110001011
0,0,1,0,0,0001100100000,00011101100,1,0010111110101
1,0,1,0,0,0001100100000,00011101100,1,0010111110101
0,0,1,0,0,0001100100000,00011101101,1,0010111100000
1,0,1,0,0,0001100100000,00011101101,1,0010111100000
0,0,1,0,0,0001100100000,00011101110,1,0010111110101
1,0,1,0,0,0001100100000,00011101110,1,0010111110101
0,0,1,0,0,0001100100000,00011101111,1,0010111100000
1,0,1,0,0,0001100100000,00011101111,1,0010111100000
0,0,1,0,0,0001100100000,00011110000,0,1111110010000
1,0,1,0,0,0001100100000,00011110000,0,1111110010000
0,0,1,0,0,0001100100000,00011110000,0,1111110001011
1,0,1,0,0,0001100100000,00011110000,0,1111110001011
0,0,1,0,0,0001100100000,00011110000,0,1111110010000
1,0,1,0,0,0001100100000,00011110000,0,1111110010000
0,0,1,0,0,0001100100000,00011110000,0,1111110001011
1,0,1,0,0,0001100100000,00011110000,0,1111110001011
0,0,1,0,0,0001100100000,00011110000,1,0010111110101
1,0,1,0,0,0001100100000,00011110000,1,0010111110101
0,0,1,0,0,0001100100000,00011110001,1,0010111100000
1,0,1,0,0,0001100100000,00011110001,1,0010111100000
0,0,1,0,0,0001100100000,00011110010,1,0010111110101
1,0,1,0,0,0001100100000,00011110010,1,0010111110101
0,0,1,0,0,0001100100000,00011110011,1,0010111100000
1,0,1,0,0,0001100100000,00011110011,1,0010111100000
0,0,1,0,0,0001100100000,00011110100,0,1111110001111
1,0,1,0,0,0001100100000,00011110100,0,1111110001111
0,0,1,0,0,0001100100000,00011110100,0,1111110001011
1,0,1,0,0,0001100100000,00011110100,0,1111110001011
0,0,1,0,0,0001100100000,00011110100,0,1111110001111
1,0,1,0,0,0001100100000,00011110100,0,1111110001111
0,0,1,0,0,0001100100000,00011110100,0,1111110001010
1,0,1,0,0,0001100100000,00011110100,0,1111110001010
0,0,1,0,0,0001100100000,00011110100,1,0010111101111
1,0,1,0,0,0001100100000,00011110100,1,0010111101111
0,0,1,0,0,0001100100000,00011110101,1,0010111011111
1,0,1,0,0,0001100100000,00011110101,1,0010111011111
0,0,1,0,0,0001100100000,00011110110,1,0010111101110
1,0,1,0,0,0001100100000,00011110110,1,0010111101110
0,0,1,0,0,0001100100000,00011110111,1,0010111011011
1,0,1,0,0,0001100100000,00011110111,1,0010111011011
0,0,1,0,0,0001100100000,00011111000,0,1111110001111
1,0,1,0,0,0001100100000,00011111000,0,1111110001111
0,0,1,0,0,0001100100000,00011111000,0,1111110001010
1,0,1,0,0,0001100100000,00011111000,0,1111110001010
0,0,1,0,0,0001100100000,00011111000,0,1111110001111
1,0,1,0,0,0001100100000,00011111000,0,1111110001111
0,0,1,0,0,0001100100000,00011111000,0,1111110001010
1,0,1,0,0,0001100100000,00011111000,0,1111110001010
0,0,1,0,0,0001100100000,00011111000,1,0010111101110
1,0,1,0,0,0001100100000,00011111000,1,0010111101110
0,0,1,0,0,0001100100000,00011111001,1,0010111011010
1,0,1,0,0,0001100100000,00011111001,1,0010111011010
0,0,1,0,0,0001100100000,00011111010,1,0010111101110
1,0,1,0,0,0001100100000,00011111010,1,0010111101110
0,0,1,0,0,0001100100000,00011111011,1,0010111011010
1,0,1,0,0,0001100100000,00011111011,1,0010111011010
0,0,1,0,0,0001100100000,00011111100,0,1111110001110
1,0,1,0,0,0001100100000,00011111100,0,1111110001110
0,0,1,0,0,0001100100000,00011111100,0,1111110001010
1,0,1,0,0,0001100100000,00011111100,0,1111110001010
0,0,1,0,0,0001100100000,00011111100,0,1111110001110
1,0,1,0,0,0001100100000,00011111100,0,1111110001110
0,0,1,0,0,0001100100000,00011111100,0,1111110001001
1,0,1,0,0,0001100100000,00011111100,0,1111110001001
0,0,1,0,0,0001100100000,00011111100,1,0010111101001
1,0,1,0,0,0001100100000,00011111100,1,0010111101001
0,0,1,0,0,0001100100000,00011111101,1,0010111011001
1,0,1,0,0,0001100100000,00011111101,1,0010111011001
0,0,1,0,0,0001100100000,00011111110,1,0010111101000
1,0,1,0,0,0001100100000,00011111110,1,0010111101000
0,0,1,0,0,0001100100000,00011111111,1,0010111010101
1,0,1,0,0,0001100100000,00011111111,1,0010111010101
0,0,1,0,0,0001100100000,00100000000,0,1111110001110
1,0,1,0,0,0001100100000,00100000000,0,1111110001110
0,0,1,0,0,0001100100000,00100000000,0,1111110001001
1,0,1,0,0,0001100100000,00100000000,0,1111110001001
0,0,1,0,0,0001100100000,00100000000,0,1111110001110
1,0,1,0,0,0001100100000,00100000000,0,1111110001110
0,0,1,0,0,0001100100000,00100000000,0,1111110001001
1,0,1,0,0,0001100100000,00100000000,0,1111110001001
0,0,1,0,0,0001100100000,00100000000,1,0010111101000
1,0,1,0,0,0001100100000,00100000000,1,0010111101000
0,0,1,0,0,0001100100000,00100000001,1,0010111010100
1,0,1,0,0,0001100100000,00100000001,1,0010111010100
0,0,1,0,0,0001100100000,00100000010,1,0010111101000
1,0,1,0,0,0001100100000,00100000010,1,0010111101000
0,0,1,0,0,0001100100000,00100000011,1,0010111010100
1,0,1,0,0,0001100100000,00100000011,1,0010111010100
0,0,1,0,0,0001100100000,00100000100,0,1111110001101
1,0,1,0,0,0001100100000,00100000100,0,1111110001101
0,0,1,0,0,0001100100000,00100000100,0,1111110001001
1,0,1,0,0,0001100100000,00100000100,0,1111110001001
0,0,1,0,0,0001100100000,00100000100,0,1111110001101
1,0,1,0,0,0001100100000,00100000100,0,1111110001101
0,0,1,0,0,0001100100000,00100000100,0,1111110001000
1,0,1,0,0,0001100100000,00100000100,0,1111110001000
0,0,1,0,0,0001100100000,00100000100,1,0010111100011
1,0,1,0,0,0001100100000,00100000100,1,0010111100011
0,0,1,0,0,0001100100000,00100000101,1,0010111010011
1,0,1,0,0,0001100100000,00100000101,1,0010111010011
0,0,1,0,0,0001100100000,00100000110,1,0010111100010
1,0,1,0,0,0001100100000,00100000110,1,0010111100010
0,0,1,0,0,0001100100000,00100000111,1,0010111001111
1,0,1,0,0,0001100100000,00100000111,1,0010111001111
0,0,1,0,0,0001100100000,00100001000,0,1111110001101
1,0,1,0,0,0001100100000,00100001000,0,1111110001101
0,0,1,0,0,0001100100000,00100001000,0,1111110001000
1,0,1,0,0,0001100100000,00100001000,0,1111110001000
0,0,1,0,0,0001100100000,00100001000,0,1111110001101
1,0,1,0,0,0001100100000,00100001000,0,1111110001101
0,0,1,0,0,0001100100000,00100001000,0,1111110001000
1,0,1,0,0,0001100100000,00100001000,0,1111110001000
0,0,1,0,0,0001100100000,00100001000,1,0010111100010
1,0,1,0,0,0001100100000,00100001000,1,0010111100010
0,0,1,0,0,0001100100000,00100001001,1,0010111001110
1,0,1,0,0,0001100100000,00100001001,1,0010111001110
0,0,1,0,0,0001100100000,00100001010,1,0010111100010
1,0,1,0,0,0001100100000,00100001010,1,0010111100010
0,0,1,0,0,0001100100000,00100001011,1,0010111001110
1,0,1,0,0,0001100100000,00100001011,1,0010111001110
0,0,1,0,0,0001100100000,00100001100,0,1111110001100
1,0,1,0,0,0001100100000,00100001100,0,1111110001100
0,0,1,0,0,0001100100000,00100001100,0,1111110001000
1,0,1,0,0,0001100100000,00100001100,0,1111110001000
0,0,1,0,0,0001100100000,00100001100,0,1111110001100
1,0,1,0,0,0001100100000,00100001100,0,1111110001100
0,0,1,0,0,0001100100000,00100001100,0,1111110000111
1,0,1,0,0,0001100100000,00100001100,0,1111110000111
0,0,1,0,0,0001100100000,00100001100,1,0010111011101
1,0,1,0,0,0001100100000,00100001100,1,0010111011101
0,0,1,0,0,0001100100000,00100001101,1,0010111001101
1,0,1,0,0,0001100100000,00100001101,1,0010111001101
0,0,1,0,0,0001100100000,00100001110,1,0010111011100
1,0,1,0,0,0001100100000,00100001110,1,0010111011100
0,0,1,0,0,0001100100000,00100001111,1,0010111001001
1,0,1,0,0,0001100100000,00100001111,1,0010111001001
0,0,1,0,0,0001100100000,00100010000,0,1111110001100
1,0,1,0,0,0001100100000,00100010000,0,1111110001100
0,0,1,0,0,0001100100000,00100010000,0,1111110000111
1,0,1,0,0,0001100100000,00100010000,0,1111110000111
0,0,1,0,0,0001100100000,00100010000,0,1111110001100
1,0,1,0,0,0001100100000,00100010000,0,1111110001100
0,0,1,0,0,0001100100000,00100010000,0,1111110000111
1,0,1,0,0,0001100100000,00100010000,0,1111110000111
0,0,1,0,0,0001100100000,00100010000,1,0010111011100
1,0,1,0,0,0001100100000,00100010000,1,0010111011100
0,0,1,0,0,0001100100000,00100010001,1,0010111001000
1,0,1,0,0,0001100100000,00100010001,1,0010111001000
0,0,1,0,0,0001100100000,00100010010,1,0010111011100
1,0,1,0,0,0001100100000,00100010010,1,0010111011100
0,0,1,0,0,0001100100000,00100010011,1,0010111001000
1,0,1,0,0,0001100100000,00100010011,1,0010111001000
0,0,1,0,0,0001100100000,00100010100,0,1111110001100
1,0,1,0,0,0001100100000,00100010100,0,1111110001100
0,0,1,0,0,0001100100000,00100010100,0,1111110000111
1,0,1,0,0,0001100100000,00100010100,0,1111110000111
0,0,1,0,0,0001100100000,00100010100,0,1111110001100
1,0,1,0,0,0001100100000,00100010100,0,1111110001100
0,0,1,0,0,0001100100000,00100010100,0,1111110000111
1,0,1,0,0,0001100100000,00100010100,0,1111110000111
0,0,1,0,0,0001100100000,00100010100,1,0010111011100
1,0,1,0,0,0001100100000,00100010100,1,0010111011100
0,0,1,0,0,0001100100000,00100010101,1,0010111001000
1,0,1,0,0,0001100100000,00100010101,1,0010111001000
0,0,1,0,0,0001100100000,00100010110,1,0010111011100
1,0,1,0,0,0001100100000,00100010110,1,0010111011100
0,0,1,0,0,0001100100000,00100010111,1,0010111001000
1,0,1,0,0,0001100100000,00100010111,1,0010111001000
0,0,1,0,0,0001100100000,00100011000,0,1111110001011
1,0,1,0,0,0001100100000,00100011000,0,1111110001011
0,0,1,0,0,0001100100000,00100011000,0,1111110000111
1,0,1,0,0,0001100100000,00100011000,0,1111110000111
0,0,1,0,0,0001100100000,00100011000,0,1111110001011
1,0,1,0,0,0001100100000,00100011000,0,1111110001011
0,0,1,0,0,0001100100000,00100011000,0,1111110000110
1,0,1,0,0,0001100100000,00100011000,0,1111110000110
0,0,1,0,0,0001100100000,00100011000,1,0010111010111
1,0,1,0,0,0001100100000,00100011000,1,0010111010111
0,0,1,0,0,0001100100000,00100011001,1,0010111000111
1,0,1,0,0,0001100100000,00100011001,1,0010111000111
0,0,1,0,0,0001100100000,00100011010,1,0010111010110
1,0,1,0,0,0001100100000,00100011010,1,0010111010110
0,0,1,0,0,0001100100000,00100011011,1,0010111000011
1,0,1,0,0,0001100100000,00100011011,1,0010111000011
0,0,1,0,0,0001100100000,00100011100,0,1111110001011
1,0,1,0,0,0001100100000,00100011100,0,1111110001011
0,0,1,0,0,0001100100000,00100011100,0,1111110000110
1,0,1,0,0,0001100100000,00100011100,0,1111110000110
0,0,1,0,0,0001100100000,00100011100,0,1111110001011
1,0,1,0,0,0001100100000,00100011100,0,1111110001011
0,0,1,0,0,0001100100000,00100011100,0,1111110000110
1,0,1,0,0,0001100100000,00100011100,0,1111110000110
0,0,1,0,0,0001100100000,00100011100,1,0010111010110
1,0,1,0,0,0001100100000,00100011100,1,0010111010110
0,0,1,0,0,0001100100000,00100011101,1,0010111000010
1,0,1,0,0,0001100100000,00100011101,1,0010111000010
0,0,1,0,0,0001100100000,00100011110,1,0010111010110
1,0,1,0,0,0001100100000,00100011110,1,0010111010110
0,0,1,0,0,0001100100000,00100011111,1,0010111000010
1,0,1,0,0,0001100100000,00100011111,1,0010111000010
0,0,1,0,0,0001100100000,00100100000,0,1111110001010
1,0,1,0,0,0001100100000,00100100000,0,1111110001010
0,0,1,0,0,0001100100000,00100100000,0,1111110000110
1,0,1,0,0,0001100100000,00100100000,0,1111110000110
0,0,1,0,0,0001100100000,00100100000,0,1111110001010
1,0,1,0,0,0001100100000,00100100000,0,1111110001010
0,0,1,0,0,0001100100000,00100100000,0,1111110000101
1,0,1,0,0,0001100100000,00100100000,0,1111110000101
0,0,1,0,0,0001100100000,00100100000,1,0010111010001
